symbol,signal,horizon,n_on,mean_on,mean_off,diff,t_stat,win_rate_on
UV_VISOR_MAGENTA,BIG_BID_LVL1_P95,1,2113,0.5383,0.0141,0.5242,2.08,0.503
UV_VISOR_MAGENTA,BIG_ASK_LVL1_P95,1,2112,0.3816,0.026,0.3556,1.4,0.497
UV_VISOR_MAGENTA,BIG_BID_LVL1_P99,1,2113,0.5383,0.0141,0.5242,2.08,0.503
UV_VISOR_MAGENTA,BIG_ASK_LVL1_P99,1,2112,0.3816,0.026,0.3556,1.4,0.497
UV_VISOR_MAGENTA,BIG_BID_LVL1_P95,5,2113,0.5414,0.2317,0.3098,0.56,0.502
UV_VISOR_MAGENTA,BIG_ASK_LVL1_P95,5,2112,0.4257,0.2404,0.1852,0.33,0.5
UV_VISOR_MAGENTA,BIG_BID_LVL1_P99,5,2113,0.5414,0.2317,0.3098,0.56,0.502
UV_VISOR_MAGENTA,BIG_ASK_LVL1_P99,5,2112,0.4257,0.2404,0.1852,0.33,0.5
UV_VISOR_MAGENTA,BIG_BID_LVL1_P95,10,2113,0.3781,0.5155,-0.1374,-0.17,0.497
UV_VISOR_MAGENTA,BIG_ASK_LVL1_P95,10,2112,0.3215,0.5198,-0.1983,-0.25,0.496
UV_VISOR_MAGENTA,BIG_BID_LVL1_P99,10,2113,0.3781,0.5155,-0.1374,-0.17,0.497
UV_VISOR_MAGENTA,BIG_ASK_LVL1_P99,10,2112,0.3215,0.5198,-0.1983,-0.25,0.496
UV_VISOR_MAGENTA,BIG_BID_LVL1_P95,30,2111,1.1817,1.5351,-0.3534,-0.27,0.506
UV_VISOR_MAGENTA,BIG_ASK_LVL1_P95,30,2110,1.0782,1.5429,-0.4647,-0.35,0.508
UV_VISOR_MAGENTA,BIG_BID_LVL1_P99,30,2111,1.1817,1.5351,-0.3534,-0.27,0.506
UV_VISOR_MAGENTA,BIG_ASK_LVL1_P99,30,2110,1.0782,1.5429,-0.4647,-0.35,0.508
UV_VISOR_MAGENTA,BIG_BID_LVL1_P95,100,2108,6.2258,5.0446,1.1812,0.51,0.516
UV_VISOR_MAGENTA,BIG_ASK_LVL1_P95,100,2107,6.164,5.0493,1.1146,0.48,0.516
UV_VISOR_MAGENTA,BIG_BID_LVL1_P99,100,2108,6.2258,5.0446,1.1812,0.51,0.516
UV_VISOR_MAGENTA,BIG_ASK_LVL1_P99,100,2107,6.164,5.0493,1.1146,0.48,0.516
UV_VISOR_MAGENTA,TRADE_BIG_P95(>=4),1,179,0.2402,0.6462,-0.406,-0.4,0.497
UV_VISOR_MAGENTA,TRADE_BIG_P95(>=4),5,179,3.4832,0.7662,2.717,1.21,0.525
UV_VISOR_MAGENTA,TRADE_BIG_P95(>=4),10,179,5.9134,2.8011,3.1123,1.01,0.542
UV_VISOR_MAGENTA,TRADE_BIG_P95(>=4),30,179,3.5615,2.9402,0.6212,0.12,0.536
UV_VISOR_MAGENTA,TRADE_BIG_P95(>=4),100,177,4.1384,9.8755,-5.737,-0.63,0.514
UV_VISOR_ORANGE,BIG_BID_LVL1_P95,1,2113,0.1325,-0.0337,0.1662,0.71,0.509
UV_VISOR_ORANGE,BIG_ASK_LVL1_P95,1,2112,0.0452,-0.0271,0.0723,0.31,0.505
UV_VISOR_ORANGE,BIG_BID_LVL1_P99,1,2113,0.1325,-0.0337,0.1662,0.71,0.509
UV_VISOR_ORANGE,BIG_ASK_LVL1_P99,1,2112,0.0452,-0.0271,0.0723,0.31,0.505
UV_VISOR_ORANGE,BIG_BID_LVL1_P95,5,2113,0.5374,-0.1625,0.6999,1.32,0.501
UV_VISOR_ORANGE,BIG_ASK_LVL1_P95,5,2112,0.4595,-0.1566,0.6161,1.16,0.5
UV_VISOR_ORANGE,BIG_BID_LVL1_P99,5,2113,0.5374,-0.1625,0.6999,1.32,0.501
UV_VISOR_ORANGE,BIG_ASK_LVL1_P99,5,2112,0.4595,-0.1566,0.6161,1.16,0.5
UV_VISOR_ORANGE,BIG_BID_LVL1_P95,10,2113,-0.0549,-0.242,0.1871,0.25,0.492
UV_VISOR_ORANGE,BIG_ASK_LVL1_P95,10,2112,0.0923,-0.2532,0.3455,0.46,0.494
UV_VISOR_ORANGE,BIG_BID_LVL1_P99,10,2113,-0.0549,-0.242,0.1871,0.25,0.492
UV_VISOR_ORANGE,BIG_ASK_LVL1_P99,10,2112,0.0923,-0.2532,0.3455,0.46,0.494
UV_VISOR_ORANGE,BIG_BID_LVL1_P95,30,2111,1.5713,-0.8311,2.4024,1.85,0.524
UV_VISOR_ORANGE,BIG_ASK_LVL1_P95,30,2110,1.5171,-0.8269,2.3439,1.81,0.523
UV_VISOR_ORANGE,BIG_BID_LVL1_P99,30,2111,1.5713,-0.8311,2.4024,1.85,0.524
UV_VISOR_ORANGE,BIG_ASK_LVL1_P99,30,2110,1.5171,-0.8269,2.3439,1.81,0.523
UV_VISOR_ORANGE,BIG_BID_LVL1_P95,100,2108,1.2073,-2.3015,3.5088,1.49,0.507
UV_VISOR_ORANGE,BIG_ASK_LVL1_P95,100,2107,1.1286,-2.2954,3.424,1.45,0.505
UV_VISOR_ORANGE,BIG_BID_LVL1_P99,100,2108,1.2073,-2.3015,3.5088,1.49,0.507
UV_VISOR_ORANGE,BIG_ASK_LVL1_P99,100,2107,1.1286,-2.2954,3.424,1.45,0.505
UV_VISOR_ORANGE,TRADE_BIG_P95(>=4),1,179,-0.9022,0.1264,-1.0286,-1.16,0.464
UV_VISOR_ORANGE,TRADE_BIG_P95(>=4),5,179,-2.6676,-0.9449,-1.7227,-0.89,0.419
UV_VISOR_ORANGE,TRADE_BIG_P95(>=4),10,179,-3.9246,-1.0561,-2.8685,-1.02,0.43
UV_VISOR_ORANGE,TRADE_BIG_P95(>=4),30,179,-0.9553,0.1486,-1.1039,-0.21,0.486
UV_VISOR_ORANGE,TRADE_BIG_P95(>=4),100,177,-12.3842,-2.8255,-9.5587,-1.07,0.486
UV_VISOR_RED,BIG_BID_LVL1_P95,1,2113,0.0724,0.0563,0.0161,0.06,0.489
UV_VISOR_RED,BIG_ASK_LVL1_P95,1,2112,-0.0717,0.0672,-0.1389,-0.56,0.484
UV_VISOR_RED,BIG_BID_LVL1_P99,1,2113,0.0724,0.0563,0.0161,0.06,0.489
UV_VISOR_RED,BIG_ASK_LVL1_P99,1,2112,-0.0717,0.0672,-0.1389,-0.56,0.484
UV_VISOR_RED,BIG_BID_LVL1_P95,5,2113,0.0166,0.2995,-0.2829,-0.52,0.492
UV_VISOR_RED,BIG_ASK_LVL1_P95,5,2112,-0.2079,0.3165,-0.5243,-0.96,0.487
UV_VISOR_RED,BIG_BID_LVL1_P99,5,2113,0.0166,0.2995,-0.2829,-0.52,0.492
UV_VISOR_RED,BIG_ASK_LVL1_P99,5,2112,-0.2079,0.3165,-0.5243,-0.96,0.487
UV_VISOR_RED,BIG_BID_LVL1_P95,10,2113,0.6257,0.5565,0.0692,0.09,0.504
UV_VISOR_RED,BIG_ASK_LVL1_P95,10,2112,0.4789,0.5676,-0.0887,-0.12,0.5
UV_VISOR_RED,BIG_BID_LVL1_P99,10,2113,0.6257,0.5565,0.0692,0.09,0.504
UV_VISOR_RED,BIG_ASK_LVL1_P99,10,2112,0.4789,0.5676,-0.0887,-0.12,0.5
UV_VISOR_RED,BIG_BID_LVL1_P95,30,2111,1.7774,1.7477,0.0297,0.02,0.524
UV_VISOR_RED,BIG_ASK_LVL1_P95,30,2110,1.8329,1.7435,0.0895,0.07,0.525
UV_VISOR_RED,BIG_BID_LVL1_P99,30,2111,1.7774,1.7477,0.0297,0.02,0.524
UV_VISOR_RED,BIG_ASK_LVL1_P99,30,2110,1.8329,1.7435,0.0895,0.07,0.525
UV_VISOR_RED,BIG_BID_LVL1_P95,100,2108,3.1584,6.0352,-2.8767,-1.16,0.525
UV_VISOR_RED,BIG_ASK_LVL1_P95,100,2107,3.6312,5.9992,-2.368,-0.96,0.525
UV_VISOR_RED,BIG_BID_LVL1_P99,100,2108,3.1584,6.0352,-2.8767,-1.16,0.525
UV_VISOR_RED,BIG_ASK_LVL1_P99,100,2107,3.6312,5.9992,-2.368,-0.96,0.525
UV_VISOR_RED,TRADE_BIG_P95(>=4),1,179,-0.2961,-0.1877,-0.1084,-0.12,0.469
UV_VISOR_RED,TRADE_BIG_P95(>=4),5,179,0.6145,-0.2238,0.8384,0.4,0.508
UV_VISOR_RED,TRADE_BIG_P95(>=4),10,179,3.1816,2.0262,1.1553,0.43,0.525
UV_VISOR_RED,TRADE_BIG_P95(>=4),30,179,6.4497,2.7572,3.6925,0.76,0.542
UV_VISOR_RED,TRADE_BIG_P95(>=4),100,177,18.4266,9.6473,8.7793,0.93,0.616
UV_VISOR_YELLOW,BIG_BID_LVL1_P95,1,2113,0.5831,-0.0416,0.6247,2.56,0.511
UV_VISOR_YELLOW,BIG_ASK_LVL1_P95,1,2112,0.4567,-0.032,0.4887,2.0,0.506
UV_VISOR_YELLOW,BIG_BID_LVL1_P99,1,2113,0.5831,-0.0416,0.6247,2.56,0.511
UV_VISOR_YELLOW,BIG_ASK_LVL1_P99,1,2112,0.4567,-0.032,0.4887,2.0,0.506
UV_VISOR_YELLOW,BIG_BID_LVL1_P95,5,2113,0.7473,-0.0425,0.7898,1.38,0.493
UV_VISOR_YELLOW,BIG_ASK_LVL1_P95,5,2112,0.7401,-0.042,0.782,1.37,0.494
UV_VISOR_YELLOW,BIG_BID_LVL1_P99,5,2113,0.7473,-0.0425,0.7898,1.38,0.493
UV_VISOR_YELLOW,BIG_ASK_LVL1_P99,5,2112,0.7401,-0.042,0.782,1.37,0.494
UV_VISOR_YELLOW,BIG_BID_LVL1_P95,10,2113,0.2989,0.01,0.2889,0.36,0.491
UV_VISOR_YELLOW,BIG_ASK_LVL1_P95,10,2112,0.258,0.0131,0.245,0.31,0.49
UV_VISOR_YELLOW,BIG_BID_LVL1_P99,10,2113,0.2989,0.01,0.2889,0.36,0.491
UV_VISOR_YELLOW,BIG_ASK_LVL1_P99,10,2112,0.258,0.0131,0.245,0.31,0.49
UV_VISOR_YELLOW,BIG_BID_LVL1_P95,30,2111,-0.1165,0.1397,-0.2562,-0.19,0.499
UV_VISOR_YELLOW,BIG_ASK_LVL1_P95,30,2110,0.2301,0.1134,0.1167,0.09,0.5
UV_VISOR_YELLOW,BIG_BID_LVL1_P99,30,2111,-0.1165,0.1397,-0.2562,-0.19,0.499
UV_VISOR_YELLOW,BIG_ASK_LVL1_P99,30,2110,0.2301,0.1134,0.1167,0.09,0.5
UV_VISOR_YELLOW,BIG_BID_LVL1_P95,100,2108,0.9991,0.3322,0.6669,0.28,0.499
UV_VISOR_YELLOW,BIG_ASK_LVL1_P95,100,2107,1.4492,0.2981,1.1511,0.48,0.501
UV_VISOR_YELLOW,BIG_BID_LVL1_P99,100,2108,0.9991,0.3322,0.6669,0.28,0.499
UV_VISOR_YELLOW,BIG_ASK_LVL1_P99,100,2107,1.4492,0.2981,1.1511,0.48,0.501
UV_VISOR_YELLOW,TRADE_BIG_P95(>=4),1,179,1.1425,0.5126,0.6298,0.66,0.531
UV_VISOR_YELLOW,TRADE_BIG_P95(>=4),5,179,3.162,0.2049,2.9571,1.36,0.536
UV_VISOR_YELLOW,TRADE_BIG_P95(>=4),10,179,3.1704,0.3797,2.7906,0.9,0.497
UV_VISOR_YELLOW,TRADE_BIG_P95(>=4),30,179,1.8547,0.0127,1.8421,0.37,0.48
UV_VISOR_YELLOW,TRADE_BIG_P95(>=4),100,177,-3.5113,2.1645,-5.6758,-0.61,0.463
